time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.533,0.7020000000000001,0.5823809523809524,0.56,0.05050740274876846,0.394,0.449,0.41130000000000005,0.405,0.016526040058041723,8.16,9.786,8.7297,8.504,0.5469861149974464,0.303,0.314,0.30675,0.307,0.0022776083947860766,6.23,7.042,6.715000000000001,6.741,0.18918826602091363,0.377,0.398,0.39155,0.393,0.004769433928675398,34.337,38.959,35.715,35.3215,1.1161636976716274,1.115,1.383,1.15415,1.1235,0.06547768703917388,18.632,28.717000000000002,20.738599999999998,19.493000000000002,2.720895889224724,0.373,0.377,0.3746,0.375,0.0011575836902790234,64,8,8192,22016,32768,True,3776,1
0.529,0.684,0.5753333333333335,0.555,0.04672343485960086,0.39,0.44,0.4062,0.4,0.015213809516357164,8.056000000000001,9.827,8.652900000000002,8.4345,0.503158613162887,0.301,0.313,0.30435,0.304,0.002743628983663792,6.082,7.295,6.707200000000002,6.7315000000000005,0.251696761997448,0.369,0.394,0.3877,0.388,0.00563116329012044,33.406,39.658,35.541199999999996,35.165,1.3651478161723007,1.101,1.2690000000000001,1.1328500000000001,1.111,0.04758495035197579,18.769000000000002,27.395,20.90475,19.4025,2.798737480990312,0.368,0.373,0.37045,0.37,0.0014309088021254197,64,8,8192,22016,32768,True,3744,1
0.53,0.744,0.5722380952380953,0.559,0.04527051469923647,0.39,0.458,0.40424999999999994,0.401,0.014226296074523406,8.383000000000001,11.302,8.842550000000001,8.6995,0.6093763594856628,0.297,0.317,0.30125,0.301,0.004229361653961509,5.864,7.575,6.51855,6.4635,0.36075510737895317,0.376,0.4,0.38970000000000005,0.389,0.00561337688027448,33.601,36.836,35.14574999999999,35.033,0.8082943693358253,1.101,1.174,1.1176000000000001,1.11,0.018372261700726984,17.921,22.997,19.360799999999998,18.6695,1.4859516344753625,0.37,0.375,0.3721,0.372,0.0012206555615733713,64,8,8192,22016,32768,True,3712,1
0.52,0.807,0.5957619047619048,0.581,0.07521265392643446,0.389,0.444,0.40815,0.40800000000000003,0.014684260280994746,8.274000000000001,9.775,8.76495,8.6345,0.3966183902695386,0.295,0.304,0.29760000000000003,0.2975,0.0023537204591879664,6.165,7.306,6.4902,6.426,0.2736,0.384,0.417,0.39195,0.389,0.008040366907050945,34.07,40.354,35.61650000000001,35.104,1.469506600869829,1.093,1.2670000000000001,1.1140000000000003,1.101,0.04055243519198324,17.98,25.064,19.61735,18.656,2.2380428341521976,0.364,0.372,0.3689,0.369,0.0015459624833740319,64,8,8192,22016,32768,True,3680,1
0.524,0.592,0.5511904761904762,0.544,0.022892334020717477,0.382,0.406,0.39185,0.3895,0.007669908734789488,8.46,8.816,8.631650000000002,8.6705,0.11323483342152271,0.293,0.297,0.29519999999999996,0.295,0.0015033296378372922,6.409,6.9270000000000005,6.6698,6.712,0.16514193894949886,0.373,0.388,0.37915,0.3795,0.004327528162819976,34.415,37.727000000000004,35.141650000000006,35.0985,0.6887695024462105,1.082,1.177,1.0913499999999998,1.0865,0.019943106578464657,17.756,23.188,18.581449999999997,18.4645,1.127289646674713,0.364,0.368,0.36625,0.366,0.0010428326807307114,64,8,8192,22016,32768,True,3648,1
0.509,0.675,0.5615238095238096,0.547,0.047290006039350574,0.377,0.427,0.3932,0.39,0.014319916200872132,8.351,10.185,8.963849999999999,8.693999999999999,0.6053519864508583,0.29,0.302,0.29384999999999994,0.293,0.0035394208565809214,6.421,7.565,6.7226,6.6850000000000005,0.2879476341281519,0.372,0.389,0.37825,0.379,0.004414464859980203,34.331,41.182,35.49320000000001,35.069,1.44375526319387,1.067,1.364,1.0956,1.073,0.06573309668652469,17.718,28.148,19.838200000000004,18.197499999999998,3.269025399105978,0.361,0.365,0.36234999999999995,0.362,0.0011521718621802922,64,8,8192,22016,32768,True,3616,1
0.525,0.581,0.5504761904761905,0.558,0.019052856422817045,0.38,0.403,0.39025000000000004,0.39,0.0068034917505645645,8.129,8.836,8.435649999999999,8.4475,0.17039110158690793,0.291,0.296,0.2931,0.293,0.0015132745950421568,6.303,6.916,6.57175,6.561999999999999,0.13775843894295564,0.369,0.382,0.37474999999999997,0.374,0.0031603006186120995,33.494,35.361000000000004,34.09665,33.8395,0.543093939848348,1.068,1.095,1.0766000000000002,1.077,0.006248199740725304,18.177,20.052,18.796,18.7295,0.4219190680687473,0.355,0.359,0.35734999999999995,0.3575,0.0013518505834595785,64,8,8192,22016,32768,True,3584,1
0.516,0.712,0.5609999999999999,0.543,0.05139390365922142,0.377,0.441,0.3941,0.389,0.01685496959356498,8.118,9.788,8.56785,8.4915,0.36878276464607174,0.28800000000000003,0.293,0.2908,0.291,0.001691153452528764,6.221,7.219,6.615700000000001,6.5905000000000005,0.25620306399416853,0.367,0.392,0.37645,0.376,0.006561059365681739,33.352000000000004,36.879,34.40670000000001,34.031,0.9754402134421147,1.062,1.101,1.0704999999999998,1.0675,0.009102197536858876,18.029,22.632,19.08615,18.6335,1.141904824186324,0.35100000000000003,0.356,0.3539,0.354,0.0014456832294800917,64,8,8192,22016,32768,True,3552,1
0.504,0.624,0.5351904761904762,0.535,0.027060107780764224,0.369,0.398,0.3822,0.384,0.008121576201698788,8.113,9.436,8.511199999999999,8.4465,0.3379059928441635,0.28400000000000003,0.294,0.28745000000000004,0.28700000000000003,0.002519424537468808,6.211,7.44,6.58675,6.546,0.33196594328334345,0.359,0.392,0.36965,0.369,0.008827655407864544,32.677,36.217,33.9944,33.766,0.9173380729044229,1.044,1.077,1.05355,1.051,0.007813289960061658,17.861,20.511,18.523600000000002,18.2335,0.7016032639604809,0.34900000000000003,0.355,0.3509500000000001,0.35100000000000003,0.0013592277219068008,64,8,8192,22016,32768,True,3520,1
0.501,0.589,0.5308571428571428,0.527,0.024378534106259724,0.363,0.395,0.37700000000000006,0.378,0.00809320702811933,8.003,9.085,8.421199999999999,8.334,0.2843236887774214,0.28200000000000003,0.28800000000000003,0.28505,0.28450000000000003,0.001687453703068622,6.289,7.1290000000000004,6.559750000000001,6.536,0.20527977859497032,0.354,0.377,0.36355,0.3625,0.004663421490708301,32.683,36.617,34.096000000000004,33.6965,0.9657276531196569,1.036,1.072,1.04415,1.043,0.008094905805505101,17.884,21.811,18.79345,18.459,0.9014558488911145,0.34500000000000003,0.35100000000000003,0.34720000000000006,0.34700000000000003,0.0012083045973594582,64,8,8192,22016,32768,True,3488,1
0.495,0.751,0.537095238095238,0.523,0.054899826317623406,0.367,0.451,0.38235,0.3785,0.018281889946064115,7.7010000000000005,9.197000000000001,8.146900000000002,8.0505,0.3712256591347103,0.28,0.28600000000000003,0.2831,0.28300000000000003,0.0018138357147217071,5.957,6.875,6.28775,6.2655,0.23058553185314987,0.356,0.384,0.36650000000000005,0.365,0.006414826575987856,31.262,33.799,32.59695,32.4255,0.6377886385786437,1.024,1.067,1.0352999999999999,1.0335,0.009566085928947119,16.391000000000002,21.375,17.2703,16.799500000000002,1.1514962917873421,0.34500000000000003,0.35100000000000003,0.34735000000000005,0.34700000000000003,0.0013143439428094925,64,8,8192,22016,32768,True,3456,1
0.49,0.599,0.5287142857142857,0.523,0.028549277127272347,0.36,0.397,0.37479999999999997,0.3745,0.010156771140475706,7.726,9.31,8.23525,8.0655,0.42280372219269796,0.277,0.28700000000000003,0.2805,0.28,0.0025396850198400613,6.023,7.425,6.39485,6.3420000000000005,0.3675833612937343,0.353,0.386,0.36315,0.36,0.00791375385010174,31.904,35.574,33.07529999999999,32.66,0.9884786340634786,1.018,1.058,1.0283,1.0235,0.010747557862137774,16.387,25.158,17.834950000000003,16.868000000000002,2.467565327909274,0.337,0.34700000000000003,0.34345,0.343,0.0020118399538730726,64,8,8192,22016,32768,True,3424,1
0.48,0.529,0.5035238095238096,0.504,0.01414758619027777,0.356,0.375,0.36575,0.366,0.0057781917586733015,7.61,8.151,7.898100000000001,7.9065,0.16041754891532264,0.274,0.279,0.27675000000000005,0.277,0.0014790199457749055,5.8950000000000005,6.434,6.14935,6.1905,0.13828205776600228,0.34900000000000003,0.361,0.3559,0.356,0.003207802986469081,31.686,32.966,32.17050000000001,32.1295,0.3206035714086794,1.0030000000000001,1.0130000000000001,1.0088000000000004,1.0095,0.003091924966748082,16.025,17.119,16.486800000000002,16.497999999999998,0.25924498066500706,0.338,0.342,0.3399500000000001,0.34,0.0009205976319760993,64,8,8192,22016,32768,True,3392,1
0.47400000000000003,0.787,0.5202857142857144,0.502,0.06778407093195896,0.34900000000000003,0.459,0.36695,0.3615,0.023703322551912428,7.6370000000000005,9.28,8.15045,7.891500000000001,0.523125938469887,0.271,0.28200000000000003,0.27475,0.274,0.003031088913245538,5.998,7.213,6.266299999999999,6.1884999999999994,0.2889503590584376,0.34400000000000003,0.381,0.35140000000000005,0.34800000000000003,0.0084994117443503,31.252,34.147,32.581050000000005,32.333,0.8642279488074892,0.992,1.129,1.0080500000000003,0.998,0.029559220219755454,15.972,24.861,17.69995,16.573,2.53328957040051,0.336,0.339,0.33720000000000006,0.337,0.000979795897113272,64,8,8192,22016,32768,True,3360,1
0.482,0.5670000000000001,0.5142857142857143,0.508,0.026840166873980692,0.356,0.384,0.3673,0.365,0.009072485877641263,7.69,8.375,7.961500000000001,7.9375,0.19503499685953787,0.27,0.275,0.27175,0.271,0.0016085707942145426,5.76,6.3100000000000005,6.111800000000001,6.1355,0.13026572841695558,0.342,0.361,0.35324999999999995,0.353,0.003858432324144081,30.849,32.613,31.947300000000002,31.9385,0.4624466563831982,0.989,1.004,0.99735,0.999,0.004126439142893074,16.765,18.438,17.38165,17.2985,0.3993751713614652,0.331,0.334,0.33215000000000006,0.332,0.0009630680142129119,64,8,8192,22016,32768,True,3328,1
0.484,0.716,0.5161428571428571,0.505,0.048153806865566286,0.352,0.41000000000000003,0.3656499999999999,0.363,0.01221587082446439,7.6930000000000005,9.087,8.042250000000001,7.936,0.33530596102664184,0.267,0.274,0.27005,0.2695,0.002085065946199306,5.666,7.026,6.1658,6.059,0.31285501434370516,0.334,0.375,0.3506,0.34800000000000003,0.00973858305915187,30.657,34.305,32.085750000000004,31.89,0.8052151187726169,0.979,1.006,0.9865499999999999,0.983,0.0067414760994903835,16.53,22.02,17.654499999999995,17.392,1.2257679429647357,0.327,0.332,0.32905000000000006,0.329,0.0012031209415515976,64,8,8192,22016,32768,True,3296,1
0.47000000000000003,0.5670000000000001,0.49919047619047624,0.493,0.02351821795892961,0.34500000000000003,0.38,0.35665,0.354,0.008592293058316844,7.586,8.637,7.9387,7.8445,0.307706857252158,0.263,0.271,0.26565,0.2655,0.002056088519495211,5.871,6.803,6.07555,6.0465,0.21895284309640742,0.335,0.358,0.34354999999999997,0.3425,0.005044551516240062,30.592000000000002,32.619,31.609799999999996,31.527,0.4327028541620676,0.968,1.035,0.9768999999999999,0.972,0.01599030956548372,16.378,20.561,17.27315,17.049,1.023749396825219,0.324,0.327,0.32525,0.325,0.0009937303457175904,64,8,8192,22016,32768,True,3264,1
0.467,0.611,0.49904761904761913,0.47600000000000003,0.04136651071358061,0.339,0.389,0.35325,0.34600000000000003,0.013567884875690822,7.68,8.667,7.967049999999999,7.802,0.3099086115292699,0.26,0.265,0.26285000000000003,0.263,0.0013518505834595788,5.823,6.541,6.1228,6.1235,0.1407588718340695,0.333,0.34700000000000003,0.34085000000000004,0.342,0.004497499305169489,31.157,33.164,31.784750000000003,31.649,0.48939665660893117,0.9560000000000001,0.972,0.96355,0.9615,0.005417333292312708,16.405,19.538,17.4039,17.128999999999998,0.8689915362073443,0.321,0.324,0.32239999999999996,0.322,0.0009695359714832667,64,8,8192,22016,32768,True,3232,1
0.47100000000000003,0.535,0.5022857142857143,0.5,0.017471453879980118,0.343,0.365,0.35390000000000005,0.354,0.006284106937345973,7.378,8.147,7.750299999999998,7.71,0.21016686227852388,0.259,0.267,0.26280000000000003,0.263,0.002293468988235945,5.665,6.564,5.986800000000001,5.963,0.22315523744693963,0.333,0.355,0.34059999999999996,0.3395,0.0053795910625251036,28.434,31.533,30.454400000000003,30.598,0.6590051137889603,0.9410000000000001,0.992,0.9641,0.964,0.010610843510296408,16.674,19.330000000000002,17.540600000000005,17.441000000000003,0.7020590715887096,0.313,0.317,0.3148,0.315,0.0009273618495495712,64,8,8192,22016,32768,True,3200,1
0.458,0.7000000000000001,0.5052857142857143,0.498,0.05303470818349851,0.34,0.421,0.3562,0.3535,0.017946030201690836,7.369,8.908,7.822449999999999,7.6815,0.40761176074789596,0.257,0.267,0.26060000000000005,0.2605,0.0028000000000000026,5.511,6.883,6.0550500000000005,5.9695,0.3378521089174966,0.327,0.362,0.3405,0.3375,0.008935882720806034,28.547,32.92,30.606550000000006,30.4165,0.940735694815499,0.93,1.004,0.9553,0.9510000000000001,0.01574515798586979,16.443,23.288,18.239,17.245,2.097431047734347,0.31,0.313,0.3115,0.311,0.0009746794344808972,64,8,8192,22016,32768,True,3168,1
0.45,0.651,0.4922857142857143,0.47400000000000003,0.04609115487621383,0.331,0.398,0.34445,0.339,0.015386601314130418,7.275,8.939,7.716700000000001,7.571,0.4715770456669833,0.253,0.266,0.2579,0.257,0.0027730849247724117,5.578,6.766,5.9612,5.96,0.2861642185878591,0.323,0.343,0.3306,0.33,0.0047791212581394125,29.354,31.289,30.126250000000006,30.012,0.4322784837347334,0.931,1.091,0.9454499999999999,0.937,0.03362361521312065,16.476,24.381,17.401049999999998,16.764499999999998,1.795913819619416,0.307,0.31,0.30824999999999997,0.308,0.0009420721840708393,64,8,8192,22016,32768,True,3136,1
0.454,0.544,0.48795238095238097,0.484,0.025423042024109492,0.328,0.36,0.3435,0.3425,0.008587782018658823,7.257000000000001,8.655,7.792650000000002,7.7875,0.35562638751926146,0.251,0.261,0.25465000000000004,0.2545,0.0028332843133014405,5.559,6.5680000000000005,5.92775,5.890000000000001,0.2858063811394001,0.319,0.34800000000000003,0.3278500000000001,0.325,0.006813772816876131,29.404,32.059,30.24335,29.984,0.7809434214461372,0.917,1.034,0.9358500000000001,0.926,0.027466843648297115,16.399,22.341,17.8068,17.008,1.6638857713196544,0.303,0.306,0.30435,0.304,0.0008529361054615998,64,8,8192,22016,32768,True,3104,1
0.45,0.52,0.4731904761904763,0.481,0.01741542569546305,0.326,0.355,0.33620000000000005,0.3385,0.007173562573784381,7.045,7.957,7.242100000000001,7.1515,0.21660191596567183,0.251,0.257,0.25294999999999995,0.253,0.0013955285736952875,5.482,5.863,5.65695,5.628500000000001,0.09187354080473874,0.322,0.331,0.32625000000000004,0.326,0.0019202864369671536,28.753,30.329,29.457150000000002,29.4215,0.35442153927209313,0.91,0.929,0.9224,0.9245000000000001,0.0046946778377222045,15.508000000000001,16.677,15.858700000000002,15.923000000000002,0.24026071256033507,0.306,0.31,0.30754999999999993,0.307,0.0011169153951844349,64,8,8192,22016,32768,True,3072,1
0.44,0.5720000000000001,0.47580952380952385,0.467,0.03580585087546588,0.327,0.368,0.33924999999999994,0.3365,0.01143186336517367,7.026,8.4,7.35715,7.23,0.3857420478765571,0.249,0.257,0.25105000000000005,0.251,0.0017741194999210184,5.488,6.046,5.726750000000001,5.6945,0.1485809123003355,0.323,0.336,0.32835,0.327,0.003581549943809247,28.675,31.17,29.633499999999998,29.406,0.666190625872205,0.901,0.928,0.91385,0.9135,0.0056857277458562915,15.255,17.891000000000002,16.0148,15.903500000000001,0.7057816659562645,0.303,0.307,0.30490000000000006,0.305,0.0012206555615733713,64,8,8192,22016,32768,True,3040,1
0.434,0.48,0.450952380952381,0.449,0.012009822132921004,0.317,0.335,0.3234,0.323,0.00458693797647189,6.9350000000000005,7.795,7.1474,7.1274999999999995,0.21554057622638015,0.246,0.251,0.24790000000000006,0.248,0.0013000000000000012,5.5280000000000005,6.003,5.657950000000001,5.6245,0.12589220587470845,0.312,0.328,0.3194,0.32,0.003541186241925158,28.765,30.113,29.196399999999993,29.195500000000003,0.36687019502815943,0.895,0.906,0.9,0.9,0.00268328157299975,15.021,15.83,15.383100000000002,15.407,0.200256560441849,0.299,0.303,0.30074999999999996,0.3005,0.0011346805717910226,64,8,8192,22016,32768,True,3008,1
0.437,0.491,0.45519047619047626,0.456,0.01543224530038769,0.312,0.336,0.32275,0.3225,0.005575616557834663,6.846,8.008000000000001,7.170100000000001,7.125,0.26176896301891883,0.242,0.249,0.24434999999999998,0.244,0.0014924811556599313,5.402,5.938,5.627149999999999,5.6495,0.11715386250568098,0.312,0.32,0.3156,0.315,0.0026153393661244063,27.934,30.054000000000002,29.237499999999994,29.263,0.5076389957440226,0.884,0.898,0.89015,0.8905000000000001,0.0036369630187836695,15.026,16.426000000000002,15.63595,15.573,0.33445051577176566,0.296,0.301,0.2976499999999999,0.297,0.0011947803145348531,64,8,8192,22016,32768,True,2976,1
0.445,0.5680000000000001,0.48061904761904756,0.467,0.03152093210864382,0.323,0.362,0.3358,0.332,0.010351811435686021,7.107,8.192,7.51365,7.476,0.3180673317082406,0.23800000000000002,0.247,0.24209999999999998,0.242,0.0025475478405713975,5.124,5.906,5.5098,5.464,0.17992931945627993,0.305,0.324,0.3152499999999999,0.315,0.004866980583482951,26.868000000000002,29.060000000000002,28.219450000000002,28.319000000000003,0.5497017805137616,0.877,0.893,0.88355,0.8825000000000001,0.0046741309352648685,14.712,17.349,15.58075,15.364,0.6748735344492327,0.292,0.295,0.2934499999999999,0.2935,0.0009733961166965902,64,8,8192,22016,32768,True,2944,1
