time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.01,0.012,0.011285714285714288,0.011,0.0005471012044321935,0.008,0.009000000000000001,0.008300000000000002,0.008,0.0004582575694955844,0.138,0.14100000000000001,0.13965,0.14,0.0007262919523166982,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,0.052000000000000005,0.054,0.05270000000000001,0.053,0.0006403124237432824,0.009000000000000001,0.01,0.009050000000000002,0.009000000000000001,0.00021794494717703353,0.3,0.308,0.30385,0.304,0.001651514456491376,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.11800000000000001,0.11900000000000001,0.11855,0.11900000000000001,0.0004974937185533104,0.004,0.005,0.004100000000000001,0.004,0.00030000000000000003,32,32,4096,11008,32768,True,176,2
0.009000000000000001,0.012,0.011380952380952384,0.011,0.0007221786137191953,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.138,0.14100000000000001,0.13935000000000003,0.139,0.000726291952316698,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,0.052000000000000005,0.055,0.054400000000000004,0.0545,0.0007348469228349528,0.009000000000000001,0.01,0.009600000000000003,0.01,0.0004898979485566352,0.302,0.311,0.30884999999999996,0.309,0.0017965244223221697,0.013000000000000001,0.014,0.013050000000000003,0.013000000000000001,0.00021794494717703353,0.124,0.125,0.1248,0.125,0.0004000000000000003,0.004,0.005,0.0043500000000000014,0.004,0.00047696960070847287,32,32,4096,11008,32768,True,168,2
0.009000000000000001,0.011,0.010095238095238096,0.01,0.0004259177099999596,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.135,0.138,0.13660000000000003,0.1365,0.0008000000000000007,0.004,0.005,0.004950000000000001,0.005,0.00021794494717703366,0.052000000000000005,0.053,0.052250000000000005,0.052000000000000005,0.00043301270189221675,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.298,0.303,0.3008,0.301,0.0013638181696985867,0.012,0.013000000000000001,0.012400000000000003,0.012,0.000489897948556636,0.117,0.11900000000000001,0.11780000000000002,0.11800000000000001,0.0006782329983125274,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,32,32,4096,11008,32768,True,160,2
0.009000000000000001,0.01,0.009952380952380956,0.01,0.00021295885499997977,0.008,0.009000000000000001,0.008300000000000002,0.008,0.0004582575694955844,0.135,0.138,0.13610000000000003,0.136,0.0008888194417315596,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,0.052000000000000005,0.053,0.05235000000000001,0.052000000000000005,0.0004769696007084699,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.301,0.307,0.30295,0.302,0.0018834808201837379,0.012,0.013000000000000001,0.012300000000000002,0.012,0.0004582575694955844,0.117,0.121,0.11900000000000002,0.11850000000000001,0.0015165750888103049,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,32,32,4096,11008,32768,True,152,2
0.008,0.01,0.009904761904761908,0.01,0.00042591770999995997,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.134,0.137,0.13540000000000002,0.1355,0.0008000000000000007,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.052000000000000005,0.053,0.05235000000000001,0.052000000000000005,0.0004769696007084699,0.007,0.008,0.007150000000000001,0.007,0.0003570714214271425,0.299,0.304,0.30175,0.302,0.0014097872179871696,0.009000000000000001,0.01,0.009700000000000004,0.01,0.00045825756949558356,0.117,0.12,0.11930000000000003,0.12,0.0009539392014169403,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,32,32,4096,11008,32768,True,144,2
0.008,0.009000000000000001,0.008952380952380955,0.009000000000000001,0.00021295885499998015,0.006,0.007,0.006400000000000001,0.006,0.0004898979485566357,0.145,0.148,0.14619999999999994,0.146,0.0008717797887081355,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.055,0.056,0.05535000000000001,0.055,0.0004769696007084732,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.299,0.303,0.30074999999999996,0.3005,0.0009937303457175904,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.18,0.182,0.18085,0.181,0.0005722761571129804,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,32,32,4096,11008,32768,True,136,2
0.008,0.009000000000000001,0.008904761904761907,0.009000000000000001,0.00029354352395090394,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.135,0.138,0.1369,0.137,0.0008888194417315598,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.044,0.045,0.04485000000000001,0.045,0.00035707142142714284,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.23,0.233,0.23135,0.231,0.0009096702699330135,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.108,0.11,0.10875000000000001,0.109,0.0005361902647381809,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,32,32,4096,11008,32768,True,128,2
0.007,0.008,0.007952380952380954,0.008,0.00021295885499997998,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.133,0.136,0.13435,0.134,0.0009096702699330133,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.044,0.045,0.044500000000000005,0.0445,0.0005000000000000004,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.23,0.233,0.23125,0.231,0.0006982120021884476,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.108,0.11,0.1086,0.109,0.0005830951894845307,0.003,0.004,0.0037500000000000007,0.004,0.00043301270189221935,32,32,4096,11008,32768,True,120,2
0.007,0.008,0.007952380952380954,0.008,0.00021295885499997998,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.132,0.136,0.1339,0.134,0.0011357816691600557,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.044,0.045,0.04410000000000001,0.044,0.0003000000000000003,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.229,0.232,0.23095000000000004,0.231,0.0008645808232895299,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.108,0.109,0.1082,0.108,0.0004000000000000003,0.003,0.004,0.0035000000000000005,0.0035,0.0005,32,32,4096,11008,32768,True,112,2
0.006,0.007,0.006952380952380955,0.007,0.00021295885499997996,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.131,0.135,0.13310000000000002,0.133,0.0008306623862918082,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.044,0.045,0.04410000000000001,0.044,0.0003000000000000003,0.006,0.007,0.006700000000000002,0.007,0.00045825756949558405,0.228,0.231,0.22965000000000005,0.2295,0.0009630680142129122,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.108,0.109,0.10815000000000001,0.108,0.00035707142142714273,0.003,0.004,0.0032500000000000007,0.003,0.0004330127018922193,32,32,4096,11008,32768,True,104,2
0.006,0.007,0.006952380952380955,0.007,0.00021295885499997996,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.131,0.134,0.13245,0.132,0.0006689544080129831,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.043000000000000003,0.044,0.04385000000000001,0.044,0.0003570714214271403,0.006,0.007,0.006450000000000002,0.006,0.0004974937185533101,0.223,0.23,0.22685000000000005,0.227,0.001589811309558466,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.107,0.109,0.10795000000000002,0.108,0.0003840572873934307,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,32,32,4096,11008,32768,True,96,2
0.006,0.007,0.006476190476190478,0.006,0.0004994327848429294,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.131,0.136,0.13269999999999998,0.1325,0.0014866068747318517,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.043000000000000003,0.044,0.04335000000000001,0.043000000000000003,0.00047696960070846994,0.006,0.007,0.0062000000000000015,0.006,0.0004,0.224,0.229,0.2265,0.227,0.0012449899597988744,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.107,0.109,0.1078,0.108,0.0005099019513592789,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,32,32,4096,11008,32768,True,88,2
0.005,0.006,0.005952380952380954,0.006,0.00021295885499997998,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.131,0.133,0.13200000000000003,0.132,0.0006324555320336764,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.046,0.047,0.04635000000000001,0.046,0.00047696960070847325,0.006,0.007,0.0060500000000000016,0.006,0.0002179449471770337,0.223,0.226,0.22475,0.225,0.0007664854858377951,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.114,0.116,0.11535000000000004,0.115,0.0005722761571129803,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,32,32,4096,11008,32768,True,80,2
0.005,0.006,0.005952380952380954,0.006,0.00021295885499997998,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.129,0.132,0.13035000000000002,0.13,0.0007921489758877437,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.046,0.047,0.04640000000000001,0.046,0.0004898979485566361,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,0.222,0.227,0.22444999999999998,0.2245,0.0014309088021254197,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.114,0.116,0.11475000000000002,0.115,0.0005361902647381809,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,32,32,4096,11008,32768,True,72,2
0.004,0.005,0.004952380952380954,0.005,0.00021295885499997998,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.116,0.11800000000000001,0.11695,0.117,0.0004974937185533105,0.003,0.004,0.0030500000000000006,0.003,0.0002179449471770337,0.041,0.041,0.04100000000000001,0.041,6.938893903907228e-18,0.004,0.005,0.004800000000000001,0.005,0.0004,0.213,0.218,0.21525000000000002,0.215,0.0009937303457175904,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.109,0.109,0.10900000000000001,0.109,1.3877787807814457e-17,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,32,32,4096,11008,32768,True,64,2
0.004,0.005,0.004952380952380954,0.005,0.00021295885499997998,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.11800000000000001,0.12,0.11900000000000004,0.11900000000000001,0.00031622776601683604,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.041,0.042,0.04125000000000001,0.041,0.0004330127018922198,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.214,0.216,0.21479999999999996,0.215,0.0006000000000000005,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.116,0.11800000000000001,0.11685000000000001,0.117,0.0005722761571129803,0.002,0.003,0.0021500000000000004,0.002,0.0003570714214271425,32,32,4096,11008,32768,True,56,2
0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.117,0.11900000000000001,0.11794999999999997,0.11800000000000001,0.00038405728739343076,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.04,0.041,0.04085000000000001,0.041,0.00035707142142714284,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.20600000000000002,0.20700000000000002,0.2063,0.20600000000000002,0.0004582575694955844,0.003,0.004,0.0039000000000000007,0.004,0.00030000000000000003,0.114,0.116,0.11490000000000003,0.115,0.00043588989435406776,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,32,32,4096,11008,32768,True,48,2
0.003,0.004,0.003952380952380953,0.004,0.00021295885499997998,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.117,0.11900000000000001,0.11779999999999999,0.11800000000000001,0.000509901951359279,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.04,0.041,0.04025000000000001,0.04,0.0004330127018922198,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.20500000000000002,0.20600000000000002,0.2056,0.20600000000000002,0.0004898979485566361,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.114,0.115,0.11460000000000004,0.115,0.000489897948556636,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,32,32,4096,11008,32768,True,40,2
0.003,0.004,0.003857142857142858,0.004,0.00034992710611188256,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.114,0.115,0.11490000000000003,0.115,0.0003000000000000003,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.04,0.04,0.04000000000000001,0.04,6.938893903907228e-18,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.209,0.212,0.2102,0.21,0.000748331477354789,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,0.1,0.101,0.10045000000000001,0.1,0.0004974937185533104,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,32,32,4096,11008,32768,True,32,2
0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.114,0.115,0.11430000000000003,0.114,0.0004582575694955844,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.039,0.04,0.039900000000000005,0.04,0.0003000000000000003,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.192,0.193,0.19220000000000004,0.192,0.00040000000000000034,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,0.099,0.099,0.099,0.099,0.0,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,32,32,4096,11008,32768,True,24,2
0.007,0.011,0.01080952380952381,0.011,0.0008518354199999198,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.111,0.113,0.11200000000000002,0.112,0.00044721359549995833,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.039,0.04,0.039200000000000006,0.039,0.0004000000000000003,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.192,0.193,0.19235000000000002,0.192,0.0004769696007084733,0.004,0.005,0.004900000000000002,0.005,0.00030000000000000003,0.098,0.099,0.09895000000000001,0.099,0.00021794494717703385,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,32,32,4096,11008,32768,True,16,2
0.004,0.006,0.005904761904761906,0.006,0.00042591770999995997,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.117,0.11900000000000001,0.11804999999999999,0.11800000000000001,0.0004974937185533104,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.039,0.04,0.03935000000000001,0.039,0.0004769696007084732,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.184,0.185,0.1841,0.184,0.00030000000000000024,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.098,0.099,0.09835,0.098,0.0004769696007084732,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,32,32,4096,11008,32768,True,8,2
0.003,0.004,0.003952380952380953,0.004,0.00021295885499997998,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.115,0.11800000000000001,0.11640000000000002,0.116,0.0006633249580710807,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.039,0.039,0.03900000000000001,0.039,6.938893903907228e-18,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.183,0.184,0.18319999999999997,0.183,0.00040000000000000034,0.003,0.004,0.0034500000000000004,0.003,0.0004974937185533101,0.098,0.099,0.0981,0.098,0.00030000000000000024,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,32,32,4096,11008,32768,True,4,2
0.002,0.003,0.002952380952380953,0.003,0.00021295885499997998,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.115,0.11800000000000001,0.11600000000000002,0.116,0.0008366600265340762,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.039,0.039,0.03900000000000001,0.039,6.938893903907228e-18,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.183,0.184,0.18304999999999996,0.183,0.00021794494717703388,0.003,0.004,0.0037000000000000006,0.004,0.000458257569495584,0.098,0.098,0.09800000000000002,0.098,1.3877787807814457e-17,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,32,32,4096,11008,32768,True,2,2
0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.106,0.108,0.10729999999999999,0.107,0.0006403124237432853,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.036000000000000004,0.037,0.03645000000000001,0.036000000000000004,0.0004974937185533069,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.187,0.188,0.1876,0.188,0.0004898979485566361,0.004,0.005,0.0043500000000000014,0.004,0.0004769696007084728,0.1,0.101,0.10080000000000003,0.101,0.00040000000000000034,0.001,0.002,0.0011500000000000004,0.001,0.0003570714214271425,32,32,4096,11008,32768,True,1,2
